position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,stamp,gripper_state
0.784308829665405,0.023824122798975,-0.0767849397096605,0.690112,-0.049612,-0.00257,-0.721995,111,0.145
0.784310654247345,0.023692131523039,-0.0767463276464636,0.690138,-0.049296,-0.002898,-0.721991,112,0.145
0.784304421069076,0.0237403926360746,-0.0767213121774917,0.690099,-0.049318,-0.002893,-0.722027,113,0.145
0.784311525744675,0.0238122165764093,-0.0766503651969483,0.69005,-0.049199,-0.002969,-0.722081,114,0.145
0.78434406286977,0.0239119283245542,-0.0765770199328679,0.690001,-0.04924,-0.002889,-0.722126,115,0.145
0.784356303891324,0.0239150857134223,-0.0765526700589997,0.689993,-0.04909,-0.003053,-0.722143,116,0.145
0.784359915799745,0.0240573371005096,-0.0765402592585643,0.689924,-0.049178,-0.002984,-0.722203,117,0.145
0.784377042213258,0.0241987339069394,-0.0765323247131259,0.689845,-0.049254,-0.002916,-0.722274,118,0.145
0.784391816923856,0.0243101330025318,-0.0765787264282327,0.689784,-0.049375,-0.002889,-0.722324,119,0.145
0.784375068504569,0.024403262455154,-0.0765155580450305,0.689734,-0.049576,-0.002673,-0.722359,120,0.145
0.784390595768052,0.0245618996735787,-0.0765388237493002,0.689646,-0.04964,-0.002654,-0.722439,121,0.145
0.784395194637226,0.0245934249406246,-0.0765512625666662,0.689622,-0.049701,-0.002626,-0.722457,122,0.145
0.784392173801196,0.0245688391062734,-0.0766395727500359,0.689613,-0.049783,-0.002671,-0.72246,123,0.145
0.784409050058268,0.02470226080517,-0.076602805330093,0.689553,-0.050125,-0.002311,-0.722495,124,0.145
0.784435070669846,0.0246187292005523,-0.0765556427500092,0.689569,-0.049828,-0.002592,-0.722499,125,0.145
0.784401126414895,0.0246292659521892,-0.0765490732586346,0.689551,-0.049914,-0.002546,-0.722511,126,0.145
0.784394558336352,0.0245469739824954,-0.0766052122605724,0.689571,-0.049824,-0.002729,-0.722497,127,0.145
