position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,stamp,gripper_state
-0.515993,-0.360839,0.909214,-0.997982,0.023647,0.030377,0.050504,54488705538.000000,0.002780
-0.516175,-0.360552,0.909161,-0.997992,0.023438,0.030380,0.050403,54493351747.000000,0.002780
-0.516327,-0.360311,0.909115,-0.998000,0.023263,0.030382,0.050317,54497251320.000000,0.002780
-0.516469,-0.360077,0.909063,-0.997997,0.023076,0.030492,0.050387,54501716425.000000,0.002780
-0.516700,-0.359698,0.908979,-0.997993,0.022773,0.030670,0.050501,54508929724.000000,0.002780
-0.516757,-0.359586,0.908957,-0.997995,0.022669,0.030688,0.050504,54510108282.000000,0.002780
-0.517003,-0.359104,0.908865,-0.998002,0.022217,0.030763,0.050520,54515175483.000000,0.002780
-0.517122,-0.358829,0.908879,-0.998014,0.021949,0.030612,0.050488,54518488933.000000,0.002780
-0.517267,-0.358493,0.908895,-0.998029,0.021620,0.030428,0.050448,54522540691.000000,0.002780
-0.517376,-0.358265,0.908854,-0.998031,0.021444,0.030413,0.050484,54526686718.000000,0.002780
-0.517552,-0.357903,0.908788,-0.998035,0.021164,0.030389,0.050541,54533291911.000000,0.002780
-0.517617,-0.357750,0.908750,-0.998036,0.021064,0.030397,0.050558,54535098125.000000,0.002780
-0.517790,-0.357344,0.908652,-0.998039,0.020801,0.030418,0.050605,54539879777.000000,0.002780
-0.517884,-0.357083,0.908581,-0.998036,0.020659,0.030433,0.050702,54543378879.000000,0.002780
-0.517993,-0.356779,0.908499,-0.998033,0.020494,0.030452,0.050815,54547437668.000000,0.002780
-0.518072,-0.356516,0.908521,-0.998038,0.020369,0.030263,0.050896,54551720192.000000,0.002780
-0.518153,-0.356250,0.908543,-0.998042,0.020242,0.030072,0.050978,54556054314.000000,0.002780
-0.518275,-0.355943,0.908496,-0.998028,0.020111,0.030131,0.051255,54560014059.000000,0.002780
-0.518386,-0.355664,0.908453,-0.998016,0.019993,0.030184,0.051505,54563596000.000000,0.002780
-0.518483,-0.355404,0.908406,-0.998006,0.019926,0.030212,0.051713,54568375160.000000,0.002780
-0.518573,-0.355163,0.908363,-0.997996,0.019865,0.030237,0.051906,54572786906.000000,0.002780
-0.518668,-0.354891,0.908357,-0.997998,0.019683,0.030152,0.051999,54576704313.000000,0.002780
-0.518787,-0.354553,0.908349,-0.997999,0.019457,0.030046,0.052115,54581578939.000000,0.002780
-0.518931,-0.354205,0.908295,-0.997989,0.019179,0.030163,0.052357,54585033705.000000,0.002780
-0.519096,-0.353808,0.908233,0.997976,-0.018861,-0.030295,-0.052631,54588966573.000000,0.002780
-0.519205,-0.353530,0.908193,0.997969,-0.018714,-0.030306,-0.052818,54593391945.000000,0.002780
-0.519300,-0.353287,0.908157,0.997962,-0.018585,-0.030315,-0.052981,54597277384.000000,0.002780
-0.519390,-0.353050,0.908085,0.997959,-0.018541,-0.030312,-0.053055,54601849605.000000,0.002780
-0.519461,-0.352861,0.908028,0.997957,-0.018506,-0.030309,-0.053114,54605500160.000000,0.002780
-0.519568,-0.352574,0.908009,0.997949,-0.018363,-0.030300,-0.053323,54610164215.000000,0.002780
-0.519646,-0.352367,0.907995,0.997943,-0.018260,-0.030293,-0.053474,54613536827.000000,0.002780
-0.519752,-0.352092,0.907942,0.997937,-0.018095,-0.030307,-0.053622,54618439008.000000,0.002780
-0.519851,-0.351839,0.907892,0.997932,-0.017943,-0.030320,-0.053758,54622960949.000000,0.002780
-0.519924,-0.351594,0.907874,0.997932,-0.017734,-0.030291,-0.053850,54626722862.000000,0.002780
-0.520027,-0.351255,0.907849,0.997931,-0.017444,-0.030251,-0.053978,54631958263.000000,0.002780
-0.520095,-0.351035,0.907822,0.997932,-0.017285,-0.030232,-0.054020,54635062982.000000,0.002780
-0.520179,-0.350769,0.907790,0.997934,-0.017093,-0.030209,-0.054071,54638819887.000000,0.002780
-0.520253,-0.350551,0.907745,0.997934,-0.016961,-0.030224,-0.054097,54643311311.000000,0.002780
-0.520324,-0.350344,0.907701,0.997934,-0.016836,-0.030239,-0.054122,54647575543.000000,0.002780
-0.520394,-0.350159,0.907697,0.997939,-0.016678,-0.030206,-0.054112,54651670505.000000,0.002780
-0.520518,-0.349831,0.907688,0.997946,-0.016397,-0.030149,-0.054093,54658940522.000000,0.002780
-0.520540,-0.349772,0.907671,0.997948,-0.016369,-0.030143,-0.054065,54660028745.000000,0.002780
-0.520642,-0.349497,0.907593,0.997958,-0.016238,-0.030118,-0.053932,54665091813.000000,0.002780
-0.520708,-0.349279,0.907582,0.997966,-0.016013,-0.030051,-0.053888,54668387224.000000,0.002780
-0.520790,-0.349011,0.907570,0.997976,-0.015737,-0.029970,-0.053833,54672438483.000000,0.002780
-0.520847,-0.348832,0.907563,0.997980,-0.015556,-0.029929,-0.053829,54676711370.000000,0.002780
-0.520942,-0.348535,0.907551,0.997987,-0.015256,-0.029861,-0.053823,54683784072.000000,0.002780
-0.520978,-0.348429,0.907547,0.997993,-0.015152,-0.029812,-0.053775,54685069610.000000,0.002780
-0.521108,-0.348042,0.907532,0.998013,-0.014772,-0.029634,-0.053601,54689756747.000000,0.002780
-0.521177,-0.347875,0.907510,0.998017,-0.014711,-0.029597,-0.053576,54693380644.000000,0.002780
-0.521249,-0.347701,0.907488,0.998020,-0.014648,-0.029559,-0.053550,54697162212.000000,0.002780
-0.521376,-0.347387,0.907459,0.998018,-0.014349,-0.029629,-0.053628,54701747944.000000,0.002780
-0.521479,-0.347132,0.907436,0.998017,-0.014108,-0.029686,-0.053690,54705456541.000000,0.002780
-0.521560,-0.346951,0.907405,0.998015,-0.014052,-0.029728,-0.053716,54710032274.000000,0.002780
-0.521631,-0.346792,0.907379,0.998013,-0.014004,-0.029765,-0.053738,54714034363.000000,0.002780
-0.521714,-0.346599,0.907345,0.998013,-0.013887,-0.029830,-0.053732,54718424608.000000,0.002780
-0.521799,-0.346404,0.907312,0.998013,-0.013769,-0.029895,-0.053726,54722847083.000000,0.002780
-0.521861,-0.346254,0.907297,0.998019,-0.013675,-0.029903,-0.053629,54726710846.000000,0.002780
-0.521947,-0.346046,0.907277,0.998028,-0.013546,-0.029913,-0.053495,54732047409.000000,0.002780
-0.522040,-0.345835,0.907230,0.998031,-0.013329,-0.029995,-0.053442,54735052873.000000,0.002780
-0.522166,-0.345547,0.907167,0.998036,-0.013035,-0.030107,-0.053370,54739146054.000000,0.002780
-0.522229,-0.345338,0.907160,0.998046,-0.012838,-0.030066,-0.053247,54743366529.000000,0.002780
-0.522290,-0.345135,0.907154,0.998056,-0.012647,-0.030025,-0.053129,54747460270.000000,0.002780
-0.522329,-0.344983,0.907143,0.998065,-0.012537,-0.029970,-0.053012,54751719286.000000,0.002780
-0.522376,-0.344798,0.907130,0.998077,-0.012402,-0.029901,-0.052869,54756913130.000000,0.002780
-0.522415,-0.344610,0.907157,0.998092,-0.012226,-0.029751,-0.052711,54760033180.000000,0.002780
-0.522457,-0.344411,0.907186,0.998107,-0.012040,-0.029592,-0.052544,54763330013.000000,0.002780
-0.522505,-0.344182,0.907191,0.998120,-0.011822,-0.029453,-0.052424,54768435766.000000,0.002780
-0.522544,-0.343994,0.907196,0.998131,-0.011643,-0.029338,-0.052324,54772639474.000000,0.002780
-0.522559,-0.343866,0.907201,0.998140,-0.011565,-0.029212,-0.052238,54776805927.000000,0.002780
-0.522582,-0.343676,0.907208,0.998154,-0.011448,-0.029025,-0.052110,54782989440.000000,0.002780
-0.522597,-0.343589,0.907226,0.998157,-0.011416,-0.028926,-0.052104,54785047104.000000,0.002780
-0.522635,-0.343369,0.907272,0.998166,-0.011334,-0.028675,-0.052092,54790247020.000000,0.002780
-0.522706,-0.343167,0.907285,0.998169,-0.011192,-0.028590,-0.052116,54793572952.000000,0.002780
-0.522777,-0.342966,0.907298,0.998172,-0.011050,-0.028505,-0.052141,54796874059.000000,0.002780
-0.522827,-0.342794,0.907323,0.998170,-0.011008,-0.028397,-0.052245,54801854898.000000,0.002780
-0.522866,-0.342658,0.907342,0.998168,-0.010975,-0.028312,-0.052327,54805797502.000000,0.002780
-0.522926,-0.342474,0.907354,0.998165,-0.010904,-0.028258,-0.052439,54810065557.000000,0.002780
-0.522976,-0.342317,0.907363,0.998162,-0.010844,-0.028212,-0.052534,54813683495.000000,0.002780
-0.523044,-0.342167,0.907336,0.998156,-0.010872,-0.028254,-0.052614,54818395664.000000,0.002780
-0.523101,-0.342042,0.907314,0.998151,-0.010895,-0.028289,-0.052680,54822301428.000000,0.002780
-0.523196,-0.341817,0.907294,0.998147,-0.010711,-0.028360,-0.052751,54826702167.000000,0.002780
-0.523314,-0.341542,0.907269,0.998143,-0.010488,-0.028446,-0.052837,54832067910.000000,0.002780
-0.523404,-0.341315,0.907279,0.998142,-0.010290,-0.028470,-0.052878,54835020591.000000,0.002780
-0.523517,-0.341028,0.907291,0.998141,-0.010041,-0.028500,-0.052929,54838745404.000000,0.002780
-0.523564,-0.340860,0.907316,0.998144,-0.009910,-0.028455,-0.052925,54843372871.000000,0.002780
-0.523633,-0.340610,0.907352,0.998148,-0.009716,-0.028388,-0.052919,54850233417.000000,0.002780
-0.523651,-0.340526,0.907370,0.998151,-0.009665,-0.028341,-0.052894,54851928760.000000,0.002780
-0.523703,-0.340281,0.907422,0.998160,-0.009519,-0.028205,-0.052821,54856853399.000000,0.002780
-0.523738,-0.340111,0.907463,0.998171,-0.009350,-0.028062,-0.052724,54860037138.000000,0.002780
-0.523782,-0.339902,0.907513,0.998184,-0.009142,-0.027885,-0.052603,54863979830.000000,0.002780
-0.523809,-0.339735,0.907550,0.998193,-0.009005,-0.027741,-0.052528,54868381788.000000,0.002780
-0.523833,-0.339585,0.907583,0.998202,-0.008882,-0.027611,-0.052460,54872342584.000000,0.002780
-0.523870,-0.339459,0.907587,0.998217,-0.008831,-0.027481,-0.052245,54876731922.000000,0.002780
-0.523902,-0.339351,0.907590,0.998230,-0.008787,-0.027369,-0.052061,54880505210.000000,0.002780
-0.523969,-0.339153,0.907618,0.998234,-0.008603,-0.027295,-0.052055,54885037472.000000,0.002780
-0.524029,-0.338976,0.907644,0.998238,-0.008439,-0.027229,-0.052050,54889091807.000000,0.002780
-0.524103,-0.338805,0.907636,0.998234,-0.008288,-0.027280,-0.052112,54893390228.000000,0.002780
-0.524220,-0.338534,0.907624,0.998229,-0.008049,-0.027359,-0.052209,54900184776.000000,0.002780
-0.524260,-0.338425,0.907641,0.998230,-0.007973,-0.027318,-0.052225,54901757051.000000,0.002780
-0.524354,-0.338163,0.907681,0.998232,-0.007792,-0.027219,-0.052263,54905513855.000000,0.002780
-0.524418,-0.337984,0.907720,0.998235,-0.007694,-0.027138,-0.052255,54910040189.000000,0.002780
-0.524470,-0.337841,0.907752,0.998238,-0.007617,-0.027074,-0.052250,54913657724.000000,0.002780
-0.524541,-0.337649,0.907775,0.998245,-0.007449,-0.026999,-0.052173,54918336202.000000,0.002780
-0.524623,-0.337431,0.907801,0.998253,-0.007260,-0.026914,-0.052086,54923634494.000000,0.002780
-0.524691,-0.337286,0.907806,0.998253,-0.007182,-0.026917,-0.052104,54926652004.000000,0.002780
-0.524773,-0.337113,0.907812,0.998252,-0.007089,-0.026920,-0.052126,54930236937.000000,0.002780
-0.524885,-0.336898,0.907808,0.998247,-0.006939,-0.027011,-0.052210,54935021927.000000,0.002780
-0.524980,-0.336717,0.907805,0.998242,-0.006812,-0.027089,-0.052281,54939068128.000000,0.002780
-0.525081,-0.336483,0.907846,0.998243,-0.006568,-0.027057,-0.052300,54943353702.000000,0.002780
-0.525172,-0.336272,0.907882,0.998244,-0.006349,-0.027029,-0.052318,54947206981.000000,0.002780
-0.525237,-0.336165,0.907897,0.998245,-0.006334,-0.027003,-0.052317,54951710035.000000,0.002780
-0.525311,-0.336041,0.907915,0.998246,-0.006316,-0.026973,-0.052316,54956955144.000000,0.002780
-0.525367,-0.335921,0.907949,0.998248,-0.006275,-0.026874,-0.052335,54960043241.000000,0.002780
-0.525438,-0.335767,0.907993,0.998251,-0.006222,-0.026748,-0.052359,54964003795.000000,0.002780
-0.525498,-0.335638,0.908024,0.998250,-0.006166,-0.026684,-0.052407,54968379547.000000,0.002780
-0.525574,-0.335474,0.908063,0.998250,-0.006095,-0.026604,-0.052468,54973933692.000000,0.002780
-0.525649,-0.335320,0.908083,0.998245,-0.005978,-0.026598,-0.052562,54976732780.000000,0.002780
-0.525764,-0.335080,0.908115,0.998239,-0.005796,-0.026590,-0.052708,54981098748.000000,0.002780
-0.525765,-0.335089,0.908128,0.998248,-0.006024,-0.026451,-0.052584,54985029747.000000,0.002780
-0.525766,-0.335099,0.908142,0.998258,-0.006275,-0.026299,-0.052447,54989332458.000000,0.002780
-0.525828,-0.334937,0.908194,0.998260,-0.006134,-0.026185,-0.052481,54993375351.000000,0.002780
-0.525911,-0.334717,0.908266,0.998263,-0.005944,-0.026031,-0.052526,54998856187.000000,0.002780
-0.525957,-0.334577,0.908343,0.998264,-0.005807,-0.025879,-0.052595,55001767923.000000,0.002780
-0.526039,-0.334327,0.908482,0.998266,-0.005564,-0.025609,-0.052718,55006953001.000000,0.002780
-0.526085,-0.334216,0.908537,0.998267,-0.005511,-0.025480,-0.052757,55010151912.000000,0.002780
-0.526139,-0.334082,0.908603,0.998269,-0.005448,-0.025325,-0.052804,55013992467.000000,0.002780
-0.526211,-0.333923,0.908639,0.998272,-0.005301,-0.025268,-0.052782,55018411447.000000,0.002780
-0.526277,-0.333776,0.908673,0.998275,-0.005165,-0.025216,-0.052761,55022509065.000000,0.002780
-0.526375,-0.333603,0.908668,0.998272,-0.004995,-0.025321,-0.052799,55026733686.000000,0.002780
-0.526472,-0.333432,0.908663,0.998268,-0.004826,-0.025424,-0.052836,55030924002.000000,0.002780
-0.526590,-0.333207,0.908653,0.998259,-0.004566,-0.025585,-0.052940,55035075952.000000,0.002780
-0.526711,-0.332979,0.908643,0.998251,-0.004301,-0.025749,-0.053046,55039287791.000000,0.002780
-0.526824,-0.332734,0.908647,0.998247,-0.004170,-0.025871,-0.053061,55050193414.000000,0.002780
-0.526849,-0.332665,0.908665,0.998249,-0.004107,-0.025853,-0.053040,55051746179.000000,0.002780
-0.526932,-0.332441,0.908725,0.998255,-0.003905,-0.025796,-0.052972,55056801469.000000,0.002780
-0.526967,-0.332308,0.908748,0.998254,-0.003786,-0.025791,-0.052998,55060042192.000000,0.002780
-0.527007,-0.332158,0.908775,0.998253,-0.003651,-0.025786,-0.053027,55063713625.000000,0.002780
-0.527029,-0.332029,0.908804,0.998251,-0.003534,-0.025744,-0.053098,55068372537.000000,0.002780
-0.527056,-0.331876,0.908839,0.998249,-0.003395,-0.025693,-0.053181,55073930223.000000,0.002780
-0.527070,-0.331774,0.908863,0.998247,-0.003327,-0.025633,-0.053242,55076720287.000000,0.002780
-0.527089,-0.331637,0.908894,0.998245,-0.003235,-0.025552,-0.053323,55080483517.000000,0.002780
-0.527088,-0.331528,0.908932,0.998244,-0.003197,-0.025422,-0.053414,55084991981.000000,0.002780
-0.527087,-0.331419,0.908969,0.998242,-0.003159,-0.025291,-0.053506,55089522451.000000,0.002780
-0.527075,-0.331302,0.909012,0.998239,-0.003109,-0.025133,-0.053640,55093384792.000000,0.002780
-0.527063,-0.331194,0.909052,0.998236,-0.003063,-0.024985,-0.053767,55097003466.000000,0.002780
-0.527056,-0.331043,0.909099,0.998233,-0.002934,-0.024808,-0.053913,55101750185.000000,0.002816
-0.527049,-0.330910,0.909140,0.998230,-0.002820,-0.024652,-0.054043,55105930106.000000,0.002816
-0.527078,-0.330752,0.909139,0.998219,-0.002699,-0.024627,-0.054262,55110049297.000000,0.002816
-0.527102,-0.330617,0.909138,0.998210,-0.002597,-0.024606,-0.054449,55113564970.000000,0.002816
-0.527106,-0.330497,0.909150,0.998202,-0.002532,-0.024527,-0.054631,55118352701.000000,0.002816
-0.527110,-0.330390,0.909161,0.998195,-0.002475,-0.024455,-0.054795,55122657387.000000,0.002816
-0.527137,-0.330243,0.909146,0.998188,-0.002323,-0.024442,-0.054942,55126720716.000000,0.002780
-0.527164,-0.330096,0.909131,0.998180,-0.002171,-0.024428,-0.055089,55130808121.000000,0.002780
-0.527180,-0.329997,0.909114,0.998171,-0.002141,-0.024430,-0.055263,55135103513.000000,0.002780
-0.527194,-0.329903,0.909097,0.998161,-0.002112,-0.024431,-0.055429,55139188790.000000,0.002780
-0.527210,-0.329789,0.909062,0.998150,-0.002061,-0.024485,-0.055618,55143371631.000000,0.002780
-0.527224,-0.329696,0.909034,0.998140,-0.002019,-0.024529,-0.055774,55146793735.000000,0.002780
-0.527239,-0.329607,0.908992,0.998126,-0.002032,-0.024614,-0.055978,55151676466.000000,0.002780
-0.527251,-0.329536,0.908958,0.998115,-0.002043,-0.024683,-0.056143,55155623089.000000,0.002780
-0.527249,-0.329473,0.908826,0.998097,-0.002208,-0.024876,-0.056383,55167370943.000000,0.002780
-0.527252,-0.329442,0.908815,0.998092,-0.002194,-0.024891,-0.056459,55168376972.000000,0.002780
-0.527265,-0.329310,0.908767,0.998072,-0.002130,-0.024959,-0.056789,55172735048.000000,0.002780
-0.527279,-0.329212,0.908747,0.998059,-0.002031,-0.024984,-0.057012,55176658680.000000,0.002780
-0.527294,-0.329112,0.908727,0.998045,-0.001931,-0.025011,-0.057239,55180645828.000000,0.002780
-0.527284,-0.329071,0.908706,0.998040,-0.001909,-0.024961,-0.057356,55185008814.000000,0.002780
-0.527275,-0.329031,0.908686,0.998034,-0.001887,-0.024912,-0.057472,55189296587.000000,0.002780
-0.527251,-0.329032,0.908686,0.998027,-0.001909,-0.024828,-0.057642,55193353702.000000,0.002780
-0.527230,-0.329032,0.908687,0.998020,-0.001928,-0.024751,-0.057798,55197059108.000000,0.002780
-0.527211,-0.329054,0.908683,0.998011,-0.001965,-0.024658,-0.057981,55201726963.000000,0.002780
-0.527196,-0.329072,0.908680,0.998004,-0.001996,-0.024581,-0.058132,55205564055.000000,0.002780
-0.527178,-0.329127,0.908653,0.997998,-0.002091,-0.024496,-0.058270,55210039427.000000,0.002780
-0.527163,-0.329173,0.908630,0.997993,-0.002171,-0.024424,-0.058387,55213825955.000000,0.002780
-0.527154,-0.329232,0.908628,0.997981,-0.002270,-0.024337,-0.058615,55218438436.000000,0.002780
-0.527146,-0.329278,0.908626,0.997972,-0.002347,-0.024270,-0.058793,55222034368.000000,0.002780
-0.527141,-0.329363,0.908573,0.997960,-0.002478,-0.024291,-0.058988,55226699878.000000,0.002780
-0.527138,-0.329426,0.908534,0.997951,-0.002576,-0.024306,-0.059134,55230179368.000000,0.002780
-0.527137,-0.329521,0.908507,0.997939,-0.002727,-0.024317,-0.059316,55235057165.000000,0.002780
-0.527137,-0.329605,0.908483,0.997929,-0.002861,-0.024327,-0.059478,55239402816.000000,0.002780
-0.527153,-0.329675,0.908435,0.997919,-0.002944,-0.024395,-0.059608,55243385126.000000,0.002780
-0.527169,-0.329745,0.908386,0.997910,-0.003026,-0.024463,-0.059737,55247353461.000000,0.002780
-0.527175,-0.329859,0.908346,0.997901,-0.003200,-0.024528,-0.059855,55251731683.000000,0.002780
-0.527181,-0.329993,0.908299,0.997890,-0.003406,-0.024604,-0.059995,55256895423.000000,0.002816
-0.527202,-0.330101,0.908251,0.997882,-0.003524,-0.024674,-0.060093,55260059883.000000,0.002816
-0.527223,-0.330213,0.908202,0.997873,-0.003644,-0.024745,-0.060193,55263288247.000000,0.002816
-0.527256,-0.330341,0.908140,0.997859,-0.003773,-0.024888,-0.060361,55268358995.000000,0.002816
-0.527281,-0.330438,0.908092,0.997848,-0.003871,-0.024998,-0.060489,55272212711.000000,0.002816
-0.527309,-0.330549,0.908049,0.997843,-0.003975,-0.025079,-0.060544,55276709606.000000,0.002816
-0.527350,-0.330711,0.907986,0.997834,-0.004128,-0.025197,-0.060625,55283286830.000000,0.002780
-0.527366,-0.330800,0.907966,0.997832,-0.004194,-0.025221,-0.060641,55285071184.000000,0.002780
-0.527406,-0.331016,0.907917,0.997828,-0.004353,-0.025278,-0.060679,55289385823.000000,0.002780
-0.527437,-0.331182,0.907884,0.997825,-0.004476,-0.025319,-0.060703,55293382932.000000,0.002780
-0.527469,-0.331349,0.907850,0.997822,-0.004601,-0.025360,-0.060728,55297414342.000000,0.002780
-0.527499,-0.331539,0.907823,0.997817,-0.004750,-0.025376,-0.060779,55301718761.000000,0.002780
-0.527524,-0.331705,0.907800,0.997814,-0.004880,-0.025391,-0.060824,55305493967.000000,0.002780
-0.527565,-0.331855,0.907809,0.997810,-0.004924,-0.025350,-0.060888,55310046245.000000,0.002780
-0.527598,-0.331975,0.907816,0.997808,-0.004959,-0.025318,-0.060939,55313695666.000000,0.002780
-0.527632,-0.332160,0.907811,0.997807,-0.005067,-0.025286,-0.060965,55318379213.000000,0.002780
-0.527659,-0.332313,0.907807,0.997806,-0.005157,-0.025259,-0.060985,55322232712.000000,0.002780
-0.527703,-0.332500,0.907828,0.997801,-0.005261,-0.025213,-0.061077,55326718618.000000,0.002780
-0.527739,-0.332654,0.907846,0.997797,-0.005346,-0.025176,-0.061152,55330423168.000000,0.002780
-0.527762,-0.332948,0.907831,0.997791,-0.005686,-0.025192,-0.061208,55335074236.000000,0.002780
-0.527780,-0.333185,0.907820,0.997786,-0.005961,-0.025205,-0.061254,55338822039.000000,0.002780
-0.527789,-0.333475,0.907837,0.997784,-0.006281,-0.025125,-0.061286,55343364050.000000,0.002780
-0.527796,-0.333725,0.907851,0.997782,-0.006558,-0.025055,-0.061315,55347287195.000000,0.002780
-0.527842,-0.333890,0.907820,0.997776,-0.006687,-0.025105,-0.061392,55351708462.000000,0.002780
-0.527916,-0.334155,0.907769,0.997764,-0.006896,-0.025186,-0.061518,55358842401.000000,0.002780
-0.527935,-0.334257,0.907768,0.997761,-0.007001,-0.025177,-0.061564,55360076954.000000,0.002780
-0.528009,-0.334666,0.907768,0.997747,-0.007428,-0.025144,-0.061750,55365048035.000000,0.002780
-0.528075,-0.334845,0.907772,0.997737,-0.007543,-0.025140,-0.061904,55368371536.000000,0.002780
-0.528149,-0.335045,0.907776,0.997725,-0.007672,-0.025137,-0.062075,55372067281.000000,0.002780
-0.528209,-0.335375,0.907757,0.997707,-0.008072,-0.025135,-0.062322,55376790811.000000,0.002780
-0.528253,-0.335617,0.907743,0.997693,-0.008364,-0.025134,-0.062503,55380238871.000000,0.002780
-0.528347,-0.335873,0.907741,0.997674,-0.008635,-0.025096,-0.062793,55385108043.000000,0.002780
-0.528425,-0.336083,0.907740,0.997657,-0.008857,-0.025064,-0.063032,55389105875.000000,0.002780
-0.528513,-0.336314,0.907751,0.997640,-0.009098,-0.024978,-0.063308,55393363525.000000,0.002780
-0.528594,-0.336525,0.907761,0.997624,-0.009316,-0.024898,-0.063559,55397241165.000000,0.002780
-0.528672,-0.336880,0.907741,0.997606,-0.009788,-0.024838,-0.063796,55401712705.000000,0.002780
-0.528733,-0.337154,0.907725,0.997592,-0.010152,-0.024791,-0.063979,55405161007.000000,0.002780
-0.528786,-0.337571,0.907659,0.997574,-0.010754,-0.024796,-0.064158,55410046627.000000,0.002780
-0.528828,-0.337906,0.907607,0.997559,-0.011239,-0.024800,-0.064301,55413974819.000000,0.002780
-0.528917,-0.338240,0.907583,0.997540,-0.011658,-0.024748,-0.064534,55418383409.000000,0.002780
-0.528997,-0.338537,0.907562,0.997524,-0.012031,-0.024702,-0.064741,55422302286.000000,0.002780
-0.529049,-0.338810,0.907552,0.997509,-0.012395,-0.024620,-0.064936,55426716139.000000,0.002780
-0.529126,-0.339208,0.907536,0.997486,-0.012925,-0.024501,-0.065220,55433150176.000000,0.002780
-0.529169,-0.339382,0.907517,0.997476,-0.013144,-0.024477,-0.065341,55435018350.000000,0.002780
-0.529284,-0.339846,0.907468,0.997449,-0.013727,-0.024412,-0.065661,55440005205.000000,0.002780
-0.529393,-0.340068,0.907420,0.997435,-0.013920,-0.024375,-0.065839,55443392803.000000,0.002780
-0.529513,-0.340311,0.907369,0.997421,-0.014130,-0.024334,-0.066032,55447084472.000000,0.002780
-0.529611,-0.340657,0.907273,0.997402,-0.014589,-0.024355,-0.066199,55451715280.000000,0.002780
-0.529720,-0.341040,0.907167,0.997382,-0.015096,-0.024379,-0.066383,55456839198.000000,0.002780
-0.529824,-0.341295,0.907127,0.997360,-0.015357,-0.024330,-0.066668,55460032274.000000,0.002780
-0.529941,-0.341581,0.907082,0.997336,-0.015650,-0.024274,-0.066989,55463624768.000000,0.002780
-0.530059,-0.341914,0.907000,0.997304,-0.016052,-0.024268,-0.067367,55468398382.000000,0.002780
-0.530150,-0.342173,0.906935,0.997279,-0.016365,-0.024263,-0.067662,55472115699.000000,0.002780
-0.530247,-0.342506,0.906865,0.997250,-0.016854,-0.024238,-0.067979,55476709415.000000,0.002780
-0.530361,-0.342899,0.906782,0.997215,-0.017432,-0.024209,-0.068353,55482134393.000000,0.002780
-0.530452,-0.343174,0.906714,0.997189,-0.017844,-0.024171,-0.068644,55485051443.000000,0.002780
-0.530570,-0.343533,0.906626,0.997154,-0.018381,-0.024122,-0.069021,55488842153.000000,0.002780
-0.530689,-0.343852,0.906569,0.997114,-0.018874,-0.024045,-0.069487,55493383934.000000,0.002780
-0.530787,-0.344119,0.906521,0.997081,-0.019285,-0.023982,-0.069874,55497168039.000000,0.002780
-0.530927,-0.344403,0.906463,0.997045,-0.019685,-0.023910,-0.070300,55501707126.000000,0.002780
-0.531055,-0.344663,0.906409,0.997012,-0.020052,-0.023844,-0.070691,55505876788.000000,0.002780
-0.531177,-0.345015,0.906272,0.996976,-0.020612,-0.023885,-0.071020,55510061075.000000,0.002780
-0.531294,-0.345354,0.906140,0.996941,-0.021151,-0.023924,-0.071337,55514080798.000000,0.002780
-0.531424,-0.345605,0.905962,0.996909,-0.021520,-0.024038,-0.071629,55518352081.000000,0.002780
-0.531577,-0.345901,0.905753,0.996872,-0.021954,-0.024172,-0.071973,55523377897.000000,0.002780
-0.531707,-0.346148,0.905587,0.996840,-0.022288,-0.024238,-0.072290,55526774217.000000,0.002780
-0.531853,-0.346423,0.905401,0.996804,-0.022661,-0.024312,-0.072644,55530568424.000000,0.002780
-0.531971,-0.346685,0.905261,0.996775,-0.023032,-0.024307,-0.072934,55535050918.000000,0.002780
-0.532081,-0.346930,0.905129,0.996747,-0.023379,-0.024302,-0.073205,55539251166.000000,0.002780
-0.532217,-0.347113,0.904991,0.996717,-0.023615,-0.024321,-0.073531,55543366482.000000,0.002780
-0.532341,-0.347281,0.904864,0.996689,-0.023831,-0.024339,-0.073829,55547131891.000000,0.002780
-0.532491,-0.347423,0.904684,0.996664,-0.023990,-0.024375,-0.074103,55551724960.000000,0.002780
-0.532612,-0.347538,0.904538,0.996644,-0.024119,-0.024404,-0.074325,55555448574.000000,0.002780
-0.532784,-0.347651,0.904273,0.996610,-0.024264,-0.024697,-0.074626,55560011913.000000,0.002780
-0.532923,-0.347742,0.904059,0.996584,-0.024380,-0.024932,-0.074868,55563686380.000000,0.002780
-0.533066,-0.347832,0.903835,0.996561,-0.024475,-0.025189,-0.075053,55568410207.000000,0.002780
-0.533228,-0.347932,0.903583,0.996535,-0.024581,-0.025479,-0.075262,55573725580.000000,0.002780
-0.533358,-0.348001,0.903386,0.996513,-0.024625,-0.025676,-0.075475,55576697160.000000,0.002780
-0.533508,-0.348080,0.903158,0.996487,-0.024675,-0.025902,-0.075720,55580111035.000000,0.002780
-0.533657,-0.348209,0.902918,0.996463,-0.024838,-0.026116,-0.075916,55585017969.000000,0.002780
-0.533773,-0.348310,0.902728,0.996443,-0.024965,-0.026285,-0.076069,55588875850.000000,0.002780
-0.533885,-0.348358,0.902539,0.996425,-0.025006,-0.026485,-0.076232,55593384792.000000,0.002780
